 i, j, dx, dy
         118 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          14 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          15 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          16 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          17 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          18 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          19 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          20 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          21 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          22 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          23 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          24 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          25 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          26 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          27 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          28 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          29 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          30 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          31 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          32 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          33 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          34 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          35 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          36 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          37 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          38 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          39 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          40 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          41 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          42 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          43 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          44 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          45 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          46 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          47 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          48 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          49 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          50 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,          51 ,   1078.426     ,   156.3180    
         118 ,          52 ,   1078.997     ,   156.3180    
         118 ,          53 ,   1079.569     ,   156.3180    
         118 ,          54 ,   1080.143     ,   156.3180    
         118 ,          55 ,   1080.718     ,   156.3180    
         118 ,          56 ,   1081.295     ,   156.3180    
         118 ,          57 ,   1081.844     ,   140.6860    
         118 ,          58 ,   1082.365     ,   140.6860    
         118 ,          59 ,   1082.887     ,   140.6860    
         118 ,          60 ,   1083.410     ,   140.6860    
         118 ,          61 ,   1083.935     ,   140.6860    
         118 ,          62 ,   1084.460     ,   140.6860    
         118 ,          63 ,   1084.987     ,   140.6860    
         118 ,          64 ,   1085.514     ,   140.6860    
         118 ,          65 ,   1086.043     ,   140.6860    
         118 ,          66 ,   1086.572     ,   140.6860    
         118 ,          67 ,   1087.503     ,   351.7160    
         118 ,          68 ,   1088.836     ,   351.7160    
         118 ,          69 ,   1090.176     ,   351.7160    
         118 ,          70 ,   1091.522     ,   351.7160    
         118 ,          71 ,   1093.557     ,   703.4320    
         118 ,          72 ,   1096.289     ,   703.4320    
         118 ,          73 ,   1101.476     ,   1289.574    
         118 ,          74 ,   1109.119     ,   1289.574    
         118 ,          75 ,   1116.789     ,   1289.574    
         118 ,          76 ,   1124.486     ,   1289.574    
         118 ,          77 ,   1133.085     ,   1326.819    
         118 ,          78 ,   1142.573     ,   1326.819    
         118 ,          79 ,   1152.067     ,   1326.819    
         118 ,          80 ,   1161.565     ,   1326.819    
         118 ,          81 ,   1171.233     ,   1364.553    
         118 ,          82 ,   1181.065     ,   1364.553    
         118 ,          83 ,   1190.898     ,   1364.553    
         118 ,          84 ,   1200.731     ,   1364.553    
         118 ,          85 ,   1210.461     ,   1403.543    
         118 ,          86 ,   1220.089     ,   1403.543    
         118 ,          87 ,   1229.719     ,   1403.543    
         118 ,          88 ,   1239.351     ,   1403.543    
         118 ,          89 ,   1248.688     ,   1449.115    
         118 ,          90 ,   1257.733     ,   1449.115    
         118 ,          91 ,   1266.786     ,   1449.115    
         118 ,          92 ,   1275.847     ,   1449.115    
         118 ,          93 ,   1284.383     ,   1508.589    
         118 ,          94 ,   1292.395     ,   1508.589    
         118 ,          95 ,   1300.412     ,   1508.589    
         118 ,          96 ,   1308.434     ,   1508.589    
         118 ,          97 ,   1315.695     ,   1583.342    
         118 ,          98 ,   1322.192     ,   1583.342    
         118 ,          99 ,   1328.690     ,   1583.342    
         118 ,         100 ,   1335.188     ,   1583.342    
         118 ,         101 ,   1341.117     ,   1663.005    
         118 ,         102 ,   1346.478     ,   1663.005    
         118 ,         103 ,   1351.839     ,   1663.005    
         118 ,         104 ,   1357.200     ,   1663.005    
         118 ,         105 ,   1363.082     ,   1769.345    
         118 ,         106 ,   1369.504     ,   1769.345    
         118 ,         107 ,   1375.965     ,   1769.345    
         118 ,         108 ,   1382.463     ,   1769.345    
         118 ,         109 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         110 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         111 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         112 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         113 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         114 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         115 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         125 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         126 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         127 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         128 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         130 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         131 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
         118 ,         133 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           1 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           2 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           3 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           4 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           5 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          14 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          15 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          16 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          17 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          18 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          19 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          20 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          21 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          22 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          23 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          24 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          25 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          26 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          27 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          28 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          29 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          30 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          31 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          32 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          33 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          34 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          35 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          36 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          37 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          38 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          39 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          40 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          41 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          42 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          43 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          44 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          45 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          46 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          47 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          48 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          49 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,          50 ,   1077.856     ,   155.1510    
         119 ,          51 ,   1078.426     ,   155.1510    
         119 ,          52 ,   1078.997     ,   155.1510    
         119 ,          53 ,   1079.569     ,   155.1510    
         119 ,          54 ,   1080.143     ,   155.1510    
         119 ,          55 ,   1080.718     ,   155.1510    
         119 ,          56 ,   1081.295     ,   155.1510    
         119 ,          57 ,   1081.844     ,   139.6360    
         119 ,          58 ,   1082.365     ,   139.6360    
         119 ,          59 ,   1082.887     ,   139.6360    
         119 ,          60 ,   1083.410     ,   139.6360    
         119 ,          61 ,   1083.935     ,   139.6360    
         119 ,          62 ,   1084.460     ,   139.6360    
         119 ,          63 ,   1084.987     ,   139.6360    
         119 ,          64 ,   1085.514     ,   139.6360    
         119 ,          65 ,   1086.043     ,   139.6360    
         119 ,          66 ,   1086.572     ,   139.6360    
         119 ,          67 ,   1087.503     ,   349.0900    
         119 ,          68 ,   1088.836     ,   349.0900    
         119 ,          69 ,   1090.176     ,   349.0900    
         119 ,          70 ,   1091.522     ,   349.0900    
         119 ,          71 ,   1093.557     ,   698.1790    
         119 ,          72 ,   1096.289     ,   698.1790    
         119 ,          73 ,   1101.476     ,   1294.904    
         119 ,          74 ,   1109.119     ,   1294.904    
         119 ,          75 ,   1116.789     ,   1294.904    
         119 ,          76 ,   1124.486     ,   1294.904    
         119 ,          77 ,   1133.085     ,   1329.009    
         119 ,          78 ,   1142.573     ,   1329.009    
         119 ,          79 ,   1152.067     ,   1329.009    
         119 ,          80 ,   1161.565     ,   1329.009    
         119 ,          81 ,   1171.233     ,   1364.655    
         119 ,          82 ,   1181.065     ,   1364.655    
         119 ,          83 ,   1190.898     ,   1364.655    
         119 ,          84 ,   1200.731     ,   1364.655    
         119 ,          85 ,   1210.461     ,   1401.501    
         119 ,          86 ,   1220.089     ,   1401.501    
         119 ,          87 ,   1229.719     ,   1401.501    
         119 ,          88 ,   1239.351     ,   1401.501    
         119 ,          89 ,   1248.688     ,   1445.434    
         119 ,          90 ,   1257.733     ,   1445.434    
         119 ,          91 ,   1266.786     ,   1445.434    
         119 ,          92 ,   1275.847     ,   1445.434    
         119 ,          93 ,   1284.383     ,   1505.411    
         119 ,          94 ,   1292.395     ,   1505.411    
         119 ,          95 ,   1300.412     ,   1505.411    
         119 ,          96 ,   1308.434     ,   1505.411    
         119 ,          97 ,   1315.695     ,   1582.957    
         119 ,          98 ,   1322.192     ,   1582.957    
         119 ,          99 ,   1328.690     ,   1582.957    
         119 ,         100 ,   1335.188     ,   1582.957    
         119 ,         101 ,   1341.117     ,   1662.559    
         119 ,         102 ,   1346.478     ,   1662.559    
         119 ,         103 ,   1351.839     ,   1662.559    
         119 ,         104 ,   1357.200     ,   1662.559    
         119 ,         105 ,   1363.082     ,   1775.989    
         119 ,         106 ,   1369.504     ,   1775.989    
         119 ,         107 ,   1375.965     ,   1775.989    
         119 ,         108 ,   1382.463     ,   1775.989    
         119 ,         109 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         110 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         111 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         112 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         113 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         114 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         115 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         125 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         126 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         127 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         128 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         130 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         131 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
         119 ,         133 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           1 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           2 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           3 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           4 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           5 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          14 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          15 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          16 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          17 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          18 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          19 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          20 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          21 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          22 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          23 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          24 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          25 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          26 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          27 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          28 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          29 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          30 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          31 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          32 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          33 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          34 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          35 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          36 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          37 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          38 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          39 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          40 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          41 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          42 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          43 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          44 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          45 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          46 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          47 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,          48 ,   1063.595     ,   153.7870    
         120 ,          49 ,   1064.512     ,   153.7870    
         120 ,          50 ,   1065.432     ,   153.7870    
         120 ,          51 ,   1066.355     ,   153.7870    
         120 ,          52 ,   1067.280     ,   153.7870    
         120 ,          53 ,   1068.207     ,   153.7870    
         120 ,          54 ,   1069.137     ,   153.7870    
         120 ,          55 ,   1070.069     ,   153.7870    
         120 ,          56 ,   1071.004     ,   153.7870    
         120 ,          57 ,   1081.844     ,   138.5880    
         120 ,          58 ,   1082.365     ,   138.5880    
         120 ,          59 ,   1082.887     ,   138.5880    
         120 ,          60 ,   1083.410     ,   138.5880    
         120 ,          61 ,   1083.935     ,   138.5880    
         120 ,          62 ,   1084.460     ,   138.5880    
         120 ,          63 ,   1084.987     ,   138.5880    
         120 ,          64 ,   1085.514     ,   138.5880    
         120 ,          65 ,   1086.043     ,   138.5880    
         120 ,          66 ,   1086.572     ,   138.5880    
         120 ,          67 ,   1087.503     ,   346.4690    
         120 ,          68 ,   1088.836     ,   346.4690    
         120 ,          69 ,   1090.176     ,   346.4690    
         120 ,          70 ,   1091.522     ,   346.4690    
         120 ,          71 ,   1093.557     ,   692.9380    
         120 ,          72 ,   1096.289     ,   692.9380    
         120 ,          73 ,   1101.476     ,   1300.281    
         120 ,          74 ,   1109.119     ,   1300.281    
         120 ,          75 ,   1116.789     ,   1300.281    
         120 ,          76 ,   1124.486     ,   1300.281    
         120 ,          77 ,   1133.085     ,   1331.269    
         120 ,          78 ,   1142.573     ,   1331.269    
         120 ,          79 ,   1152.067     ,   1331.269    
         120 ,          80 ,   1161.565     ,   1331.269    
         120 ,          81 ,   1171.233     ,   1364.828    
         120 ,          82 ,   1181.065     ,   1364.828    
         120 ,          83 ,   1190.898     ,   1364.828    
         120 ,          84 ,   1200.731     ,   1364.828    
         120 ,          85 ,   1210.461     ,   1399.524    
         120 ,          86 ,   1220.089     ,   1399.524    
         120 ,          87 ,   1229.719     ,   1399.524    
         120 ,          88 ,   1239.351     ,   1399.524    
         120 ,          89 ,   1248.688     ,   1441.807    
         120 ,          90 ,   1257.733     ,   1441.807    
         120 ,          91 ,   1266.786     ,   1441.807    
         120 ,          92 ,   1275.847     ,   1441.807    
         120 ,          93 ,   1284.383     ,   1502.274    
         120 ,          94 ,   1292.395     ,   1502.274    
         120 ,          95 ,   1300.412     ,   1502.274    
         120 ,          96 ,   1308.434     ,   1502.274    
         120 ,          97 ,   1315.695     ,   1582.598    
         120 ,          98 ,   1322.192     ,   1582.598    
         120 ,          99 ,   1328.690     ,   1582.598    
         120 ,         100 ,   1335.188     ,   1582.598    
         120 ,         101 ,   1341.117     ,   1662.130    
         120 ,         102 ,   1346.478     ,   1662.130    
         120 ,         103 ,   1351.839     ,   1662.130    
         120 ,         104 ,   1357.200     ,   1662.130    
         120 ,         105 ,   1363.082     ,   1782.660    
         120 ,         106 ,   1369.504     ,   1782.660    
         120 ,         107 ,   1375.965     ,   1782.660    
         120 ,         108 ,   1382.463     ,   1782.660    
         120 ,         109 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         110 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         111 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         112 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         113 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         114 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         115 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         125 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         126 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         127 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         128 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         130 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         131 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
         120 ,         133 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           1 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           2 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           3 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           4 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           5 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          14 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          15 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          16 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          17 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          18 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          19 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          20 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          21 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          22 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          23 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          24 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          25 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          26 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          27 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          28 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          29 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          30 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          31 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          32 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          33 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          34 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          35 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          36 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          37 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          38 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          39 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          40 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          41 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          42 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          43 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          44 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          45 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          46 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          47 ,  0.0000000E+00 ,  0.0000000E+00
         121 ,          48 ,   1209.744     ,   153.4170    
         121 ,          49 ,   1207.910     ,   153.4170    
         121 ,          50 ,   1206.076     ,   153.4170    
         121 ,          51 ,   1204.243     ,   153.4170    
         121 ,          52 ,   1202.410     ,   153.4170    
         121 ,          53 ,   1200.578     ,   153.4170    
         121 ,          54 ,   1198.746     ,   153.4170    
         121 ,          55 ,   1196.915     ,   153.4170    
         121 ,          56 ,   1195.084     ,   153.4170    
         121 ,          57 ,   1198.707     ,   138.5260    
         121 ,          58 ,   1196.875     ,   138.5260    
         121 ,          59 ,   1195.044     ,   138.5260    
         121 ,          60 ,   1193.214     ,   138.5260    
         121 ,          61 ,   1191.384     ,   138.5260    
         121 ,          62 ,   1189.555     ,   138.5260    
         121 ,          63 ,   1187.726     ,   138.5260    
         121 ,          64 ,   1185.899     ,   138.5260    
         121 ,          65 ,   1184.072     ,   138.5260    
         121 ,          66 ,   1182.245     ,   138.5260    
         121 ,          67 ,   1179.051     ,   346.3150    
         121 ,          68 ,   1174.491     ,   346.3150    
         121 ,          69 ,   1169.936     ,   346.3150    
         121 ,          70 ,   1165.385     ,   346.3150    
         121 ,          71 ,   1158.568     ,   692.6300    
         121 ,          72 ,   1149.494     ,   692.6300    
         121 ,          73 ,   1145.609     ,   1304.450    
         121 ,          74 ,   1146.909     ,   1304.450    
         121 ,          75 ,   1148.216     ,   1304.450    
         121 ,          76 ,   1149.531     ,   1304.450    
         121 ,          77 ,   1153.975     ,   1333.234    
         121 ,          78 ,   1161.545     ,   1333.234    
         121 ,          79 ,   1169.118     ,   1333.234    
         121 ,          80 ,   1176.695     ,   1333.234    
         121 ,          81 ,   1185.292     ,   1364.949    
         121 ,          82 ,   1194.908     ,   1364.949    
         121 ,          83 ,   1204.524     ,   1364.949    
         121 ,          84 ,   1214.140     ,   1364.949    
         121 ,          85 ,   1224.071     ,   1396.650    
         121 ,          86 ,   1234.321     ,   1396.650    
         121 ,          87 ,   1244.580     ,   1396.650    
         121 ,          88 ,   1254.847     ,   1396.650    
         121 ,          89 ,   1265.071     ,   1435.846    
         121 ,          90 ,   1275.272     ,   1435.846    
         121 ,          91 ,   1285.517     ,   1435.846    
         121 ,          92 ,   1295.807     ,   1435.846    
         121 ,          93 ,   1305.547     ,   1496.567    
         121 ,          94 ,   1314.736     ,   1496.567    
         121 ,          95 ,   1323.966     ,   1496.567    
         121 ,          96 ,   1333.236     ,   1496.567    
         121 ,          97 ,   1340.891     ,   1582.547    
